epoch,mean_reward,avg_wait,r_morning,r_off,r_evening,pg_loss,v_loss,ood_size
116,-1.8083332777023315,1.0873842592592593,-1.6863636363636365,-1.9527777777777775,-2.283333333333333,1.2195453643798828,419.2380065917969,1080
117,-1.7175925970077517,0.98125,-1.6444444444444444,-1.863888888888889,0.0,0.0030466639436781,402.776611328125,1080
118,-1.8398147821426392,1.071412037037037,-1.9083333333333332,-1.7027777777777775,0.0,0.9214184284210204,461.7295837402344,1080
119,-1.8277777433395384,1.084722222222222,-1.8371681415929204,-1.647222222222222,-2.212903225806452,0.0119632985442876,619.3197631835938,0
120,-1.8129630088806152,1.0934027777777775,-1.7201309328968903,-1.8527777777777776,-2.201834862385321,-0.0390133112668991,360.0777282714844,1080
121,-1.710185170173645,1.0013888888888889,-1.5819444444444444,-1.9666666666666663,0.0,-1.3221209049224854,429.2726135253906,1080
122,-1.7740740776062012,1.0271990740740742,-1.8041666666666667,-1.7138888888888888,0.0,-0.784453272819519,455.6772766113281,1080
123,-1.855555534362793,1.0538194444444444,-1.8457538994800693,-1.6972222222222222,-2.2937062937062938,-0.1364392191171646,557.2463989257812,1080
124,-1.8231481313705444,1.03125,-1.7993019197207678,-1.7194444444444446,-2.1700680272108843,-1.0594069957733154,525.1289672851562,1080
125,-1.7657407522201538,0.9846064814814814,-1.625,-2.047222222222222,0.0,-0.9603467583656312,455.9411315917969,1080
126,-1.770370364189148,0.9967592592592592,-1.7958333333333334,-1.7194444444444446,0.0,-1.0249682664871216,430.594970703125,1080
127,-1.8370370864868164,1.0293981481481482,-1.86,-1.6666666666666667,-2.2333333333333334,-0.1781354397535324,568.5775756835938,1080
128,-1.7814815044403076,0.9586805555555556,-1.735191637630662,-1.6805555555555556,-2.212328767123288,-2.0963656902313232,612.5513916015625,1080
129,-1.770370364189148,0.9715277777777778,-1.6166666666666667,-2.077777777777778,0.0,-0.5257619023323059,384.4750061035156,1080
130,-1.7481482028961182,0.975925925925926,-1.7583333333333333,-1.727777777777778,0.0,-0.6911745667457581,379.7090148925781,1080
131,-1.8814815282821653,1.0342592592592592,-1.9209225700164745,-1.7194444444444446,-2.185840707964602,0.8929804563522339,560.9771728515625,1080
132,-1.809259295463562,1.0013888888888889,-1.7888307155322862,-1.7027777777777775,-2.1496598639455784,-1.1188360452651978,562.230224609375,1080
133,-1.7342592477798462,0.9809027777777778,-1.5819444444444444,-2.0388888888888888,0.0,-0.3485854864120483,394.26800537109375,1080
134,-1.7194443941116333,0.963425925925926,-1.7541666666666669,-1.65,0.0,-0.4026297032833099,413.7576293945313,1080
135,-1.9018518924713133,1.0555555555555556,-1.9350649350649352,-1.727777777777778,-2.3076923076923075,1.6419559717178345,574.3048095703125,1080
136,-1.7981481552124023,1.0068287037037038,-1.7814685314685317,-1.6888888888888889,-2.1283783783783785,-0.6181443333625793,566.2131958007812,1080
137,-1.7981481552124023,1.0221064814814815,-1.6847222222222222,-2.025,0.0,0.916933298110962,447.0675354003906,1080
138,-1.7222222089767456,0.960300925925926,-1.726388888888889,-1.7138888888888888,0.0,0.3489775657653808,399.67376708984375,1080
139,-1.869444489479065,1.0464120370370371,-1.906645569620253,-1.7361111111111112,-2.147727272727273,1.8322868347167969,561.5221557617188,1080
140,-1.8416666984558103,1.0364583333333333,-1.7944250871080138,-1.7361111111111112,-2.287671232876712,0.2036925256252288,618.2140502929688,1080
141,-1.7740740776062012,0.9912037037037036,-1.6347222222222222,-2.0527777777777776,0.0,0.8800851702690125,446.9653930664063,1080
142,-1.7268518209457395,0.9680555555555556,-1.7333333333333334,-1.7138888888888888,0.0,0.5365985035896301,446.0600891113281,1080
143,-1.875925898551941,1.0756944444444445,-1.9321266968325792,-1.7194444444444446,-2.210526315789474,1.7916666269302368,499.4757995605469,1080
144,-1.8129630088806152,1.0585648148148148,-1.7716814159292036,-1.7194444444444446,-2.1806451612903226,-0.4449511170387268,578.1776733398438,1080
145,-1.770370364189148,1.0520833333333333,-1.653902798232695,-1.9472222222222224,-2.1463414634146343,0.5646059513092041,388.7017211914063,1080
146,-1.711111068725586,0.9666666666666668,-1.6416666666666666,-1.85,0.0,-0.0330199711024761,391.0426025390625,1080
147,-1.8055555820465088,1.040162037037037,-1.8702397743300423,-1.663888888888889,-2.272727272727273,0.8566529750823975,462.1914367675781,1080
148,-1.8185185194015503,1.0908564814814814,-1.77797513321492,-1.6861111111111111,-2.267515923566879,0.02325982414186,670.3472290039062,0
149,-1.7407407760620115,1.057986111111111,-1.641025641025641,-1.8277777777777775,-2.0625,0.0971687361598014,400.7448425292969,1080
150,-1.685185194015503,0.969675925925926,-1.5625,-1.930555555555556,0.0,-0.4956510066986084,406.4475402832031,1080
151,-1.813888907432556,1.0204861111111112,-1.8430555555555557,-1.7555555555555555,0.0,0.8284872770309448,460.1060791015625,1080
152,-1.8472222089767456,1.0532407407407407,-1.8606701940035275,-1.6805555555555556,-2.189542483660131,-0.1483615189790725,606.2003173828125,0
153,-1.7620370388031006,0.9873842592592592,-1.6888888888888889,-1.7333333333333334,-2.1555555555555554,0.3857448995113373,436.7346496582031,1080
154,-1.7148147821426392,0.9518518518518518,-1.5680555555555555,-2.0083333333333333,0.0,-0.0838852897286415,412.8712463378906,1080
155,-1.744444489479065,0.9554398148148148,-1.772222222222222,-1.6888888888888889,0.0,-0.0671591758728027,394.6910705566406,0
156,-1.899999976158142,1.0420138888888888,-1.948006932409012,-1.6944444444444444,-2.223776223776224,0.4439246356487274,669.5995483398438,1080
157,-1.8037036657333372,0.979050925925926,-1.7538994800693242,-1.7166666666666666,-2.223776223776224,0.9594990611076356,415.4319152832031,1080
158,-1.735185146331787,0.9403935185185184,-1.5916666666666666,-2.022222222222222,0.0,0.2241915613412857,398.5814208984375,1080
159,-1.7722222805023191,0.9789351851851852,-1.7833333333333334,-1.75,0.0,0.581866443157196,386.25140380859375,1080
160,-1.8611111640930176,1.0482638888888889,-1.864818024263432,-1.6861111111111111,-2.2867132867132867,1.4563623666763306,599.0509643554688,1080
161,-1.721296310424805,0.9828703703703704,-1.667832167832168,-1.625,-2.1621621621621623,-0.6799144744873047,430.1924743652344,1080
162,-1.749074101448059,0.9616898148148147,-1.6194444444444445,-2.0083333333333333,0.0,0.0158148612827062,390.2790832519531,1080
163,-1.7629629373550415,0.9869212962962964,-1.8097222222222225,-1.6694444444444445,0.0,0.2465675771236419,441.13812255859375,1080
164,-1.924999952316284,1.061574074074074,-1.966273187183811,-1.75,-2.228346456692913,1.880900263786316,596.4906616210938,1080
165,-1.8194444179534912,1.0107638888888888,-1.7947826086956522,-1.6916666666666669,-2.2344827586206897,-0.2825748026371002,555.30859375,1080
166,-1.7925926446914673,0.9908564814814816,-1.6402777777777775,-2.0972222222222223,0.0,0.3197471797466278,461.1085815429688,1080
167,-1.7398147583007812,0.9806712962962963,-1.788888888888889,-1.6416666666666666,0.0,-0.3508498966693878,482.57373046875,1080
168,-1.8777778148651123,1.090625,-1.95114006514658,-1.636111111111111,-2.2735849056603774,0.9445257186889648,529.2850952148438,1080
169,-1.8055555820465088,1.069212962962963,-1.784070796460177,-1.6722222222222225,-2.193548387096774,-1.4172145128250122,624.629150390625,1080
170,-1.7518517971038818,1.0484953703703703,-1.6354748603351956,-1.9972222222222225,-0.5,-0.3785701990127563,402.3635559082031,1080
171,-1.7203704118728638,1.0094907407407407,-1.7027777777777775,-1.7555555555555555,0.0,-0.7511500716209412,407.793701171875,1080
172,-1.8620370626449585,1.1364583333333331,-1.92548435171386,-1.6777777777777778,-2.346938775510204,0.8071290254592896,474.6545104980469,1080
173,-1.8333333730697632,1.1125,-1.825622775800712,-1.6722222222222225,-2.2278481012658227,0.0085973134264349,654.4550170898438,0
174,-1.770370364189148,1.069097222222222,-1.6625954198473285,-1.897222222222222,-2.1538461538461537,-0.1150259748101234,414.56005859375,1080
175,-1.6916667222976685,1.0128472222222222,-1.636111111111111,-1.8027777777777776,0.0,-0.9759686589241028,470.6278076171875,1080
176,-1.7796295881271362,1.0399305555555556,-1.8541666666666667,-1.6305555555555555,0.0,0.0960098579525947,403.2434997558594,1080
177,-1.8370370864868164,1.0798611111111112,-1.8657243816254416,-1.647222222222222,-2.175324675324675,-0.0011403701500967,632.1671142578125,0
178,-1.8240740299224851,1.0741898148148148,-1.78752107925801,-1.7666666666666666,-2.15748031496063,0.8640298843383789,424.4841003417969,1080
179,-1.7342592477798462,1.0106481481481482,-1.6263888888888889,-1.95,0.0,-0.0028412537649273,398.0166931152344,1080
180,-1.7675925493240356,1.0407407407407407,-1.801388888888889,-1.7,0.0,0.4877810180187225,410.6920776367188,1080
181,-1.8731482028961184,1.1083333333333334,-1.9175084175084176,-1.6944444444444444,-2.1746031746031744,1.758717656135559,655.7718505859375,1080
182,-1.7722222805023191,1.0361111111111112,-1.7256637168141593,-1.6861111111111111,-2.141935483870968,-0.6512472033500671,568.328857421875,1080
183,-1.750925898551941,1.0291666666666666,-1.6222222222222222,-2.0083333333333333,0.0,0.4487198293209076,385.3268127441406,1080
184,-1.6935185194015503,0.9901620370370372,-1.698611111111111,-1.6833333333333331,0.0,0.0252334885299205,402.8141479492188,1080
185,-1.88611114025116,1.072337962962963,-1.9601837672281777,-1.6888888888888889,-2.2238805970149254,1.998435854911804,596.0534057617188,1080
186,-1.8268518447875977,1.0607638888888888,-1.8192982456140352,-1.711111111111111,-2.1333333333333333,-0.0821413621306419,623.8989868164062,1080
187,-1.7120370864868164,0.9813657407407408,-1.6080691642651297,-1.9277777777777776,-1.5,0.2000777870416641,410.4470520019531,1080
188,-1.6805555820465088,0.970949074074074,-1.6444444444444444,-1.7527777777777778,0.0,-0.0558476857841014,404.73138427734375,1080
189,-1.7833333015441897,1.0686342592592593,-1.831896551724138,-1.65,-2.375,1.121404051780701,522.8201293945312,1080
190,-1.8231481313705444,1.0833333333333333,-1.7946902654867256,-1.7361111111111112,-2.129032258064516,0.0490712635219097,544.631103515625,0
191,-1.7861111164093018,1.0310185185185186,-1.691588785046729,-1.8666666666666667,-2.1923076923076925,1.102180004119873,440.888671875,1080
192,-1.7194443941116333,0.9972222222222222,-1.6430555555555555,-1.8722222222222225,0.0,0.4459173381328583,439.3542175292969,1080
193,-1.769444465637207,1.036574074074074,-1.825,-1.6583333333333334,0.0,1.0117398500442505,439.7456970214844,1080
194,-1.865740776062012,1.0751157407407408,-1.8581560283687943,-1.775,-2.102564102564102,-0.1273499876260757,672.4043579101562,0
195,-1.75,1.0491898148148149,-1.6803418803418804,-1.7416666666666667,-2.074074074074074,0.5410446524620056,394.5332946777344,1080
196,-1.70462965965271,0.9590277777777778,-1.5486111111111112,-2.0166666666666666,0.0,0.0742189437150955,413.0646667480469,1080
197,-1.744444489479065,0.992476851851852,-1.8097222222222225,-1.613888888888889,0.0,-0.0704816058278083,429.0045776367188,0
198,-1.8444443941116333,1.0693287037037038,-1.8662207357859533,-1.6972222222222222,-2.172131147540984,1.3925608396530151,565.6135864257812,1080
199,-1.7629629373550415,1.0427083333333331,-1.704626334519573,-1.6666666666666667,-2.189873417721519,-1.2537708282470703,571.2111206054688,1080
200,-1.814814805984497,1.0435185185185183,-1.6972222222222222,-2.05,0.0,0.740021824836731,445.7350158691406,1080
201,-1.7287037372589111,0.9508101851851852,-1.7666666666666666,-1.6527777777777777,0.0,-0.3624784350395202,451.8667602539063,1080
202,-1.8509259223937988,1.040162037037037,-1.936532507739938,-1.6222222222222222,-2.216216216216216,0.982140302658081,521.5357666015625,1080
203,-1.7851852178573608,1.0208333333333333,-1.7600700525394046,-1.6722222222222225,-2.1543624161073827,-1.4497987031936646,620.9403076171875,1080
204,-1.7388888597488403,1.0284722222222222,-1.594017094017094,-2.025,-1.6666666666666667,-0.3126366436481476,414.7941589355469,1080
205,-1.70462965965271,0.9528935185185186,-1.6930555555555555,-1.727777777777778,0.0,-0.801517128944397,454.6673583984375,1080
206,-1.8055555820465088,1.0144675925925926,-1.8424153166421209,-1.6972222222222222,-2.1463414634146343,0.5001181364059448,442.2997131347656,1080
207,-1.7916666269302368,0.979050925925926,-1.7521815008726005,-1.6944444444444444,-2.183673469387755,-1.3291192054748535,617.6845703125,1080
208,-1.7574074268341064,0.9800925925925926,-1.6308823529411764,-1.9694444444444448,-2.0,-0.1575571149587631,381.9270324707031,1080
209,-1.6814814805984497,0.9399305555555556,-1.6375,-1.7694444444444444,0.0,-0.8347867131233215,394.2770690917969,1080
210,-1.8527777194976809,1.050462962962963,-1.8997134670487104,-1.75,-2.0454545454545454,1.0252163410186768,498.663818359375,1080
211,-1.8194444179534912,1.0358796296296295,-1.803163444639719,-1.7138888888888888,-2.132450331125828,0.0020705205388367,668.8939819335938,0
212,-1.7472221851348877,1.004513888888889,-1.6440677966101696,-1.8888888888888888,-1.971830985915493,0.0445500053465366,427.0264892578125,1080
