epoch,mean_reward,avg_wait,r_morning,r_off,r_evening,q_loss,epsilon
222,-1.887037037037037,1.2467592592592593,-1.7507374631268438,-2.0972222222222223,-2.2857142857142856,1.1274067163467407,0.09809983140886998
223,-1.862037037037037,1.2853009259259258,-1.8027777777777778,-1.9805555555555556,0,1.1002073287963867,0.09760933225182562
224,-1.913888888888889,1.2054398148148149,-1.9569444444444444,-1.8277777777777777,0,1.0147473812103271,0.0971212855905665
225,-1.9490740740740742,1.2337962962962963,-1.901060070671378,-1.8444444444444446,-2.3701298701298703,12.021918296813965,0.09663567916261366
226,-1.8768518518518518,1.1734953703703703,-1.7770597738287561,-1.9472222222222222,-2.237623762376238,1.3772919178009033,0.0961525007668006
227,-1.7527777777777778,1.0138888888888888,-1.6388888888888888,-1.9805555555555556,0,1.0074366331100464,0.0956717382629666
228,-1.8666666666666667,1.0842592592592593,-1.9375,-1.725,0,1.2942218780517578,0.09519337957165176
229,-1.9388888888888889,1.160648148148148,-1.8822525597269624,-1.85,-2.425373134328358,1.2334394454956055,0.09471741267379351
230,-1.8666666666666667,1.114814814814815,-1.803076923076923,-1.9416666666666667,-2.0714285714285716,1.1818702220916748,0.09424382561042453
231,-1.7546296296296295,1.025462962962963,-1.6902777777777778,-1.8833333333333333,0,1.1038289070129395,0.09377260648237241
232,-1.9064814814814814,1.1686342592592593,-1.958981612446959,-1.7805555555555554,-2.5384615384615383,1.234362244606018,0.09330374344996055
233,-1.9212962962962963,1.185300925925926,-1.8780918727915195,-1.7833333333333334,-2.4025974025974026,1.2042654752731323,0.09283722473271075
234,-1.862962962962963,1.2068287037037038,-1.6703821656050954,-2.061111111111111,-2.402173913043478,12.008772850036621,0.09237303860904719
235,-1.7666666666666666,1.1809027777777779,-1.5916666666666666,-2.1166666666666667,0,1.019701600074768,0.09191117341600195
236,-1.8685185185185185,1.259375,-1.9027777777777777,-1.8,0,1.1504558324813843,0.09145161754892195
237,-1.988888888888889,1.3496527777777778,-1.9983079526226735,-1.863888888888889,-2.294573643410853,1.2466013431549072,0.09099435946117734
238,-1.8546296296296296,1.2546296296296295,-1.7735507246376812,-1.7555555555555555,-2.3333333333333335,1.1133246421813965,0.09053938766387146
239,-1.8842592592592593,1.233101851851852,-1.7074542897327707,-2.2527777777777778,-1.1111111111111112,0.9875320196151733,0.0900866907255521
240,-1.7787037037037037,1.1141203703703704,-1.7333333333333334,-1.8694444444444445,0,0.7855205535888672,0.08963625727192434
241,-1.9166666666666667,1.1229166666666666,-1.95139911634757,-1.8055555555555556,-2.317073170731707,1.1073718070983887,0.08918807598556472
242,-1.8833333333333333,1.1210648148148148,-1.8267581475128645,-1.8111111111111111,-2.3138686131386863,1.3982234001159668,0.0887421356056369
243,-1.8027777777777778,1.0693287037037038,-1.6728307254623045,-2.0444444444444443,-2.0588235294117645,0.9686627984046936,0.08829842492760871
244,-1.7574074074074073,1.049074074074074,-1.7638888888888888,-1.7444444444444445,0,1.145026445388794,0.08785693280297067
245,-1.9851851851851852,1.2069444444444444,-2.0353846153846153,-1.8166666666666667,-2.3857142857142857,1.1256333589553833,0.08741764813895582
246,-1.8888888888888888,1.1216435185185185,-1.8542024013722127,-1.788888888888889,-2.2992700729927007,12.455337524414062,0.08698055989826103
247,-1.7574074074074073,1.063773148148148,-1.586111111111111,-2.1,0,1.1506726741790771,0.08654565709876973
248,-1.750925925925926,1.0767361111111111,-1.7777777777777777,-1.6972222222222222,0,1.3173882961273193,0.08611292881327588
249,-1.9481481481481482,1.229976851851852,-1.9598765432098766,-1.8305555555555555,-2.4305555555555554,12.134269714355469,0.0856823641692095
250,-1.8796296296296295,1.2704861111111112,-1.8281535648994516,-1.8138888888888889,-2.179190751445087,1.2607104778289795,0.08525395234836346
251,-1.8537037037037036,1.3034722222222221,-1.7356143079315707,-1.9527777777777777,-2.3766233766233764,1.0757498741149902,0.08482768258662164
252,-1.8657407407407407,1.369675925925926,-1.7194444444444446,-2.158333333333333,0,1.2501648664474487,0.08440354417368853
253,-1.8916666666666666,1.3791666666666667,-1.8736111111111111,-1.9277777777777778,0,1.3820273876190186,0.08398152645282009
254,-1.9398148148148149,1.2881944444444444,-1.9586776859504131,-1.8111111111111111,-2.243478260869565,1.3892778158187866,0.08356161882055599
255,-1.8777777777777778,1.1815972222222222,-1.786096256684492,-1.85,-2.2641509433962264,1.246181845664978,0.0831438107264532
256,-1.7824074074074074,1.0828703703703704,-1.6345885634588564,-2.091666666666667,0.0,1.178672194480896,0.08272809167282094
257,-1.7564814814814815,1.0515046296296295,-1.75,-1.7694444444444444,0,1.1043592691421509,0.08231445121445684
258,-1.9462962962962962,1.2407407407407407,-1.9863013698630136,-1.8027777777777778,-2.3492063492063493,1.0125912427902222,0.08190287895838455
259,-1.8796296296296295,1.2116898148148147,-1.8353982300884957,-1.7833333333333334,-2.264516129032258,1.4439815282821655,0.08149336456359263
260,-1.8398148148148148,1.1556712962962963,-1.6824224519940916,-2.0805555555555557,-2.302325581395349,1.2586569786071777,0.08108589774077467
261,-1.826851851851852,1.1381944444444445,-1.7722222222222221,-1.9361111111111111,0,1.2334990501403809,0.0806804682520708
262,-1.9,1.1621527777777778,-1.9375886524822694,-1.8027777777777778,-2.466666666666667,1.0932787656784058,0.08027706591081045
263,-1.8972222222222221,1.1716435185185186,-1.8108581436077058,-1.8555555555555556,-2.3288590604026846,1.3749046325683594,0.0798756805812564
264,-1.8601851851851852,1.1690972222222222,-1.7181102362204725,-2.0083333333333333,-2.2941176470588234,1.311882734298706,0.07947630217835011
265,-1.7851851851851852,1.0881944444444445,-1.7027777777777777,-1.95,0,1.3922207355499268,0.07907892066745836
266,-1.9157407407407407,1.2221064814814815,-1.9777777777777779,-1.7916666666666667,0,1.4932861328125,0.07868352606412107
267,-1.8898148148148148,1.2041666666666666,-1.9160714285714286,-1.7527777777777778,-2.10625,12.460485458374023,0.07829010843380046
268,-1.8296296296296297,1.2615740740740742,-1.7486437613019892,-1.7583333333333333,-2.251497005988024,0.8840685486793518,0.07789865789163146
269,-1.8564814814814814,1.2667824074074074,-1.7097222222222221,-2.15,0,12.556625366210938,0.0775091646021733
270,-1.8111111111111111,1.182175925925926,-1.788888888888889,-1.8555555555555556,0,12.638466835021973,0.07712161877916243
271,-1.951851851851852,1.213425925925926,-1.9805097451274363,-1.8444444444444446,-2.3207547169811322,1.297086238861084,0.07673601068526661
272,-1.887037037037037,1.1708333333333334,-1.8690265486725663,-1.7722222222222221,-2.2193548387096773,1.445556640625,0.07635233063184028
273,-1.8814814814814815,1.1399305555555554,-1.7589820359281436,-2.075,-2.1153846153846154,1.185829997062683,0.07597056897868108
274,-1.7527777777777778,1.0702546296296296,-1.6916666666666667,-1.875,0,12.297941207885742,0.07559071613378768
275,-1.924074074074074,1.1422453703703703,-1.96011396011396,-1.8333333333333333,-2.3333333333333335,1.3010647296905518,0.07521276255311873
276,-1.8287037037037037,1.0575231481481482,-1.7806563039723662,-1.8,-2.099290780141844,1.2783446311950684,0.07483669874035313
277,-1.8824074074074073,1.1381944444444445,-1.7751479289940828,-2.0305555555555554,-2.3181818181818183,1.1911035776138306,0.07446251524665137
278,-1.737962962962963,1.0322916666666666,-1.663888888888889,-1.886111111111111,0,1.0061036348342896,0.07409020267041812
279,-1.9203703703703703,1.1873842592592592,-1.9553314121037464,-1.8555555555555556,-1.8846153846153846,1.1484832763671875,0.07371975165706603
280,-1.9425925925925926,1.242013888888889,-1.8877005347593583,-1.8555555555555556,-2.3333333333333335,12.096298217773438,0.07335115289878069
281,-1.837037037037037,1.1534722222222222,-1.740566037735849,-1.9416666666666667,-2.119047619047619,11.813704490661621,0.07298439713428678
282,-1.7962962962962963,1.1905092592592592,-1.7097222222222221,-1.9694444444444446,0,12.043588638305664,0.07261947514861535
283,-1.849074074074074,1.2189814814814814,-1.8763888888888889,-1.7944444444444445,0,1.3034411668777466,0.07225637777287226
284,-1.9203703703703703,1.1936342592592593,-1.9268292682926829,-1.7361111111111112,-2.3493150684931505,11.671669960021973,0.0718950958840079
285,-1.8416666666666666,1.2070601851851852,-1.7580071174377223,-1.7944444444444445,-2.2468354430379747,1.5030431747436523,0.07153562040458786
286,-1.7861111111111112,1.1548611111111111,-1.6097222222222223,-2.138888888888889,0,1.1699143648147583,0.07117794230256491
287,-1.8037037037037038,1.1916666666666667,-1.823611111111111,-1.7638888888888888,0,1.3722925186157227,0.07082205259105209
288,-1.9962962962962962,1.3274305555555554,-2.0529500756429653,-1.8166666666666667,-2.457627118644068,1.3594650030136108,0.07046794232809683
289,-1.8888888888888888,1.212962962962963,-1.8628158844765343,-1.7777777777777777,-2.216867469879518,1.3163522481918335,0.07011560261645634
290,-1.8527777777777779,1.1631944444444444,-1.7550702028081124,-1.95,-2.2025316455696204,1.37070631980896,0.06976502460337407
291,-1.7833333333333334,1.1140046296296295,-1.6722222222222223,-2.0055555555555555,0,1.1867254972457886,0.0694161994803572
292,-1.8583333333333334,1.1053240740740742,-1.9069444444444446,-1.761111111111111,0,1.445617914199829,0.06906911848295541
293,-1.8990740740740741,1.0853009259259259,-1.9303135888501741,-1.7277777777777779,-2.1986301369863015,11.928300857543945,0.06872377289054063
294,-1.8574074074074074,1.1402777777777777,-1.7897350993377483,-1.8694444444444445,-2.1724137931034484,0.9396990537643433,0.06838015402608792
295,-1.7342592592592592,1.0472222222222223,-1.6083333333333334,-1.9861111111111112,0,1.3657876253128052,0.06803825325595748
296,-1.8101851851851851,1.0537037037037038,-1.8763888888888889,-1.6777777777777778,0,1.1602180004119873,0.06769806198967769
297,-1.9277777777777778,1.1256944444444446,-1.902946273830156,-1.7833333333333334,-2.3916083916083917,1.6451964378356934,0.06735957167972931
298,-1.8342592592592593,1.0756944444444445,-1.7653910149750416,-1.8583333333333334,-2.1092436974789917,1.1292251348495483,0.06702277382133066
299,-1.7731481481481481,1.0390046296296296,-1.6805555555555556,-1.9583333333333333,0,1.0228290557861328,0.066687659952224
300,-1.8092592592592593,1.0663194444444444,-1.8569444444444445,-1.7138888888888888,0,12.194496154785156,0.06635422165246288
301,-1.9037037037037037,1.114814814814815,-1.9303135888501741,-1.7527777777777778,-2.171232876712329,1.3002302646636963,0.06602245054420057
302,-1.8240740740740742,1.1134259259259258,-1.7424749163879598,-1.8166666666666667,-2.2459016393442623,1.1401853561401367,0.06569233829147957
303,-1.8,1.1194444444444445,-1.6458333333333333,-2.1083333333333334,0,1.430444598197937,0.06536387660002217
304,-1.8287037037037037,1.1050925925925925,-1.8625,-1.761111111111111,0,1.40005624294281,0.06503705721702206
305,-1.8962962962962964,1.1059027777777777,-1.8850174216027875,-1.788888888888889,-2.2054794520547945,34.80286407470703,0.06471187193093696
306,-1.8388888888888888,1.121412037037037,-1.7478559176672384,-1.8277777777777777,-2.2554744525547443,1.2754924297332764,0.06438831257128227
307,-1.7740740740740741,1.145023148148148,-1.5986111111111112,-2.125,0,0.7639659643173218,0.06406637100842587
308,-1.8074074074074074,1.1497685185185185,-1.8347222222222221,-1.7527777777777778,0,1.2310665845870972,0.06374603915338374
309,-1.923148148148148,1.1777777777777778,-1.9144736842105263,-1.8472222222222223,-2.2142857142857144,1.3028854131698608,0.06342730895761682
310,-1.8583333333333334,1.1405092592592592,-1.784832451499118,-1.7916666666666667,-2.287581699346405,12.603074073791504,0.06311017241282874
311,-1.7953703703703703,1.1101851851851852,-1.6680555555555556,-2.05,0,1.2531993389129639,0.0627946215507646
312,-1.7657407407407408,1.103587962962963,-1.7944444444444445,-1.7083333333333333,0,1.029205560684204,0.062480648443010774
313,-1.8972222222222221,1.1480324074074073,-1.8960244648318043,-1.8305555555555555,-2.272727272727273,1.3338698148727417,0.06216824520079572
314,-1.8731481481481482,1.1350694444444445,-1.8045774647887325,-1.8166666666666667,-2.263157894736842,1.1729711294174194,0.06185740397479174
315,-1.825925925925926,1.1238425925925926,-1.6958393113342898,-2.0722222222222224,-1.9130434782608696,1.0699821710586548,0.06154811695491778
316,-1.7925925925925925,1.1069444444444445,-1.7958333333333334,-1.7861111111111112,0,1.3925786018371582,0.061240376370143186
317,-1.8981481481481481,1.124074074074074,-1.923865300146413,-1.788888888888889,-2.4864864864864864,1.142767310142517,0.06093417448829247
318,-1.8574074074074074,1.1456018518518518,-1.817543859649123,-1.7416666666666667,-2.2866666666666666,0.9309225082397461,0.06062950361585101
319,-1.787962962962963,1.0739583333333333,-1.665165165165165,-1.961111111111111,-2.1481481481481484,1.227694034576416,0.060326356097771754
320,-1.7527777777777778,1.1318287037037038,-1.676388888888889,-1.9055555555555554,0,12.578145027160645,0.060024724317282896
321,-1.9037037037037037,1.3579861111111111,-2.015277777777778,-1.6805555555555556,0,1.6592187881469727,0.05972460069569648
322,-1.9287037037037038,1.380439814814815,-1.967153284671533,-1.7555555555555555,-2.1686046511627906,12.276558876037598,0.059425977692218
323,-1.8398148148148148,1.4725694444444444,-1.731203007518797,-1.7722222222222221,-2.276595744680851,11.579797744750977,0.05912884780375691
324,-1.8546296296296296,1.5408564814814816,-1.6560232220609579,-2.2055555555555557,-2.193548387096774,1.041896104812622,0.05883320356473813
325,-1.8546296296296296,1.5230324074074073,-1.7513888888888889,-2.061111111111111,0,1.394454002380371,0.05853903754691444
326,-1.8824074074074073,1.4405092592592592,-1.9,-1.8472222222222223,0,1.3343294858932495,0.058246342359179866
327,-1.962037037037037,1.3364583333333333,-1.9966722129783694,-1.8083333333333333,-2.2521008403361344,1.161001205444336,0.05795511064738396
328,-1.8175925925925926,1.1600694444444444,-1.7517857142857143,-1.7694444444444444,-2.15625,12.418068885803223,0.05766533509414704
329,-1.787962962962963,1.084375,-1.6302521008403361,-2.1194444444444445,-0.6666666666666666,12.57590103149414,0.05737700841867631
330,-1.760185185185185,1.0405092592592593,-1.7763888888888888,-1.7277777777777779,0,1.1541672945022583,0.057090123376582924
331,-1.8935185185185186,1.0971064814814815,-1.954268292682927,-1.7416666666666667,-2.125,1.3497411012649536,0.05680467275970001
332,-1.8509259259259259,1.0936342592592592,-1.8072916666666667,-1.7472222222222222,-2.2847222222222223,0.9801767468452454,0.05652064939590151
333,-1.8546296296296296,1.1144675925925926,-1.705718270571827,-2.1666666666666665,0.0,12.378274917602539,0.05623804614892201
334,-1.7712962962962964,1.1395833333333334,-1.7722222222222221,-1.7694444444444444,0,1.4122978448867798,0.055956855918177395
335,-1.9203703703703703,1.3306712962962963,-1.9796215429403203,-1.7555555555555555,-2.484848484848485,0.9505769610404968,0.055677071638586505
336,-1.887962962962963,1.3049768518518519,-1.8244972577696525,-1.7444444444444445,-2.38728323699422,1.115005612373352,0.05539868628039357
337,-1.8435185185185186,1.302662037037037,-1.7327731092436975,-1.925,-2.136,1.2159874439239502,0.055121692848991606
338,-1.749074074074074,1.1462962962962964,-1.6125,-2.022222222222222,0,1.2160871028900146,0.05484608438474665
339,-1.7814814814814814,1.1082175925925926,-1.8222222222222222,-1.7,0,1.1887190341949463,0.054571853962822915
340,-1.875925925925926,1.1594907407407407,-1.8935483870967742,-1.7361111111111112,-2.27,0.9854486584663391,0.0542989946930088
341,-1.8305555555555555,1.09375,-1.8181818181818181,-1.7194444444444446,-2.1486486486486487,1.351076364517212,0.05402749971954376
342,-1.787037037037037,1.060300925925926,-1.6152777777777778,-2.1305555555555555,0,1.0589035749435425,0.053757362220946035
343,-1.7407407407407407,0.9899305555555555,-1.7638888888888888,-1.6944444444444444,0,1.1675832271575928,0.0534885754098413
344,-1.8722222222222222,1.0804398148148149,-1.896875,-1.7527777777777778,-2.2125,1.3868775367736816,0.0532211325327921
345,-1.8064814814814816,1.053587962962963,-1.7060869565217391,-1.7444444444444445,-2.3586206896551722,1.2496025562286377,0.05295502687012814
346,-1.7666666666666666,1.0271990740740742,-1.6055555555555556,-2.088888888888889,0,1.2376701831817627,0.052690251735777495
347,-1.7462962962962962,1.0037037037037038,-1.7569444444444444,-1.725,0,0.9693893194198608,0.052426800477098606
348,-1.863888888888889,1.0953703703703703,-1.9070866141732283,-1.7138888888888888,-2.176470588235294,1.279237151145935,0.052164666474713114
349,-1.8435185185185186,1.090162037037037,-1.7814685314685315,-1.7583333333333333,-2.2905405405405403,0.8400750160217285,0.05190384314233955
350,-1.7833333333333334,1.0657407407407407,-1.6347222222222222,-2.0805555555555557,0,1.2372894287109375,0.05164432392662785
351,-1.760185185185185,1.0497685185185186,-1.7333333333333334,-1.8138888888888889,0,1.4479697942733765,0.05138610230699471
352,-1.8953703703703704,1.129398148148148,-1.9408194233687406,-1.7694444444444444,-2.1475409836065573,1.284385323524475,0.051129171795459734
353,-1.8324074074074075,1.0881944444444445,-1.7961335676625658,-1.725,-2.225165562913907,1.1587737798690796,0.050873525936482436
354,-1.775,1.0822916666666667,-1.6309696092619392,-2.022222222222222,-2.1379310344827585,1.0576595067977905,0.05061915830680002
355,-1.760185185185185,1.059837962962963,-1.7152777777777777,-1.85,0,1.1832318305969238,0.05036606251526602
356,-1.885185185185185,1.1300925925925926,-1.9534883720930232,-1.7277777777777779,-2.1875,1.0709320306777954,0.05011423220268969
357,-1.9064814814814814,1.1471064814814815,-1.9089285714285715,-1.675,-2.41875,1.0642917156219482,0.05
358,-1.8444444444444446,1.2465277777777777,-1.7484177215189873,-1.9694444444444446,-2.022727272727273,0.9548764228820801,0.05
359,-1.7648148148148148,1.1327546296296296,-1.636111111111111,-2.022222222222222,0,1.0545814037322998,0.05
360,-1.8111111111111111,1.1689814814814814,-1.8152777777777778,-1.8027777777777778,0,12.908317565917969,0.05
361,-1.8796296296296295,1.1410879629629629,-1.9195205479452055,-1.6583333333333334,-2.2941176470588234,1.358938217163086,0.05
362,-1.8194444444444444,1.0753472222222222,-1.7447916666666667,-1.8166666666666667,-2.125,1.1128473281860352,0.05
363,-1.7851851851851852,1.0638888888888889,-1.6444444444444444,-2.066666666666667,0,0.9736765623092651,0.05
364,-1.8703703703703705,1.1290509259259258,-1.8708333333333333,-1.8694444444444445,0,0.9013451933860779,0.05
365,-1.9342592592592593,1.1527777777777777,-1.919327731092437,-1.7833333333333334,-2.44,12.900737762451172,0.05
366,-1.875925925925926,1.188425925925926,-1.7575221238938052,-1.8277777777777777,-2.4193548387096775,1.0398997068405151,0.05
367,-1.75,1.084837962962963,-1.5986111111111112,-2.0527777777777776,0,1.251633882522583,0.05
368,-1.7685185185185186,1.1135416666666667,-1.773611111111111,-1.7583333333333333,0,1.2033569812774658,0.05
369,-1.9101851851851852,1.1628472222222221,-1.934984520123839,-1.7777777777777777,-2.3378378378378377,1.1500076055526733,0.05
370,-1.849074074074074,1.1315972222222221,-1.819320214669052,-1.6972222222222222,-2.2919254658385095,1.095499873161316,0.05
371,-1.8185185185185184,1.1334490740740741,-1.658682634730539,-2.063888888888889,-2.173076923076923,0.7646942138671875,0.05
372,-1.7944444444444445,1.1149305555555555,-1.7291666666666667,-1.925,0,1.313503384590149,0.05
373,-1.9027777777777777,1.245486111111111,-1.9388888888888889,-1.8305555555555555,0,1.3626904487609863,0.05
374,-1.9092592592592592,1.1930555555555555,-1.8998178506375227,-1.8083333333333333,-2.152046783625731,1.0172773599624634,0.05
375,-1.8425925925925926,1.209837962962963,-1.7669565217391305,-1.825,-2.1862068965517243,1.1640801429748535,0.05
376,-1.7685185185185186,1.1263888888888889,-1.5930555555555554,-2.1194444444444445,0,0.9626128077507019,0.05
377,-1.7712962962962964,1.0517361111111112,-1.8069444444444445,-1.7,0,0.896860659122467,0.05
378,-1.9527777777777777,1.134837962962963,-1.9735537190082644,-1.8055555555555556,-2.3043478260869565,12.800724029541016,0.05
379,-1.8796296296296295,1.1011574074074073,-1.8364565587734243,-1.8194444444444444,-2.2330827067669174,1.207095742225647,0.05
380,-1.7685185185185186,0.9954861111111111,-1.613888888888889,-2.077777777777778,0,1.0904122591018677,0.05
381,-1.8175925925925926,1.0364583333333333,-1.8569444444444445,-1.738888888888889,0,1.1543059349060059,0.05
382,-1.8574074074074074,1.10625,-1.8194444444444444,-1.775,-2.2152777777777777,0.9563271999359131,0.05
383,-1.8472222222222223,1.2234953703703704,-1.736206896551724,-1.8694444444444445,-2.25,1.146999716758728,0.05
384,-1.8416666666666666,1.3299768518518518,-1.6805555555555556,-2.1638888888888888,0,12.632925987243652,0.05
385,-1.913888888888889,1.6755787037037038,-1.898611111111111,-1.9444444444444444,0,1.4506356716156006,0.05
386,-2.062962962962963,1.9472222222222222,-2.134831460674157,-1.9027777777777777,-2.875,13.304012298583984,0.05
387,-2.098148148148148,2.025925925925926,-2.104240282685512,-1.9111111111111112,-2.512987012987013,2.069202423095703,0.05
388,-2.035185185185185,2.0488425925925924,-1.9498997995991985,-1.886111111111111,-2.4705882352941178,1.933938980102539,0.05
389,-2.0148148148148146,2.008449074074074,-1.8704663212435233,-2.058333333333333,-2.49645390070922,1.6440093517303467,0.05
390,-1.9453703703703704,1.8085648148148148,-1.7472222222222222,-2.341666666666667,0,1.7453882694244385,0.05
391,-1.8685185185185185,1.603587962962963,-1.8055555555555556,-1.9944444444444445,0,1.0818767547607422,0.05
392,-1.8342592592592593,1.322337962962963,-1.8666666666666667,-1.7694444444444444,0,1.6109662055969238,0.05
393,-1.9046296296296297,1.1430555555555555,-1.9040852575488454,-1.7555555555555555,-2.248407643312102,1.5670664310455322,0.05
394,-1.799074074074074,1.0247685185185185,-1.7203389830508475,-1.8055555555555556,-2.1384615384615384,1.2282581329345703,0.05
395,-1.7796296296296297,1.0226851851851853,-1.6541666666666666,-2.0305555555555554,0,1.1796364784240723,0.05
396,-1.8916666666666666,1.0748842592592593,-1.9027777777777777,-1.8694444444444445,0,12.518997192382812,0.05
397,-1.913888888888889,1.0975694444444444,-1.879251700680272,-1.8333333333333333,-2.287878787878788,1.1360009908676147,0.05
398,-1.8388888888888888,1.0452546296296297,-1.744186046511628,-1.9277777777777778,-2.2266666666666666,1.469090461730957,0.05
399,-1.7268518518518519,1.0189814814814815,-1.6597222222222223,-1.8611111111111112,0,1.5529513359069824,0.05
400,-1.8453703703703703,1.1440972222222223,-1.8833333333333333,-1.7694444444444444,0,1.2986924648284912,0.05
401,-1.864814814814815,1.129398148148148,-1.8561278863232682,-1.7166666666666666,-2.2356687898089174,1.2490806579589844,0.05
402,-1.8416666666666666,1.1659722222222222,-1.734527687296417,-1.95,-2.0943396226415096,0.8837962746620178,0.05
403,-1.7861111111111112,1.223148148148148,-1.6208333333333333,-2.1166666666666667,0,1.467353105545044,0.05
404,-1.7944444444444445,1.2752314814814816,-1.7916666666666667,-1.8,0,1.0930968523025513,0.05
405,-1.9592592592592593,1.4052083333333334,-1.9920382165605095,-1.8,-2.358695652173913,0.9636176228523254,0.05
406,-1.887037037037037,1.3680555555555556,-1.7895716945996276,-1.8222222222222222,-2.300546448087432,1.5378433465957642,0.05
407,-1.826851851851852,1.2627314814814814,-1.7085987261146496,-1.9361111111111111,-2.2065217391304346,1.093640923500061,0.05
408,-1.787037037037037,1.2625,-1.6305555555555555,-2.1,0,0.9132553339004517,0.05
409,-1.8083333333333333,1.2494212962962963,-1.8527777777777779,-1.7194444444444446,0,0.9804321527481079,0.05
410,-1.9407407407407407,1.3196759259259259,-1.9298531810766721,-1.8222222222222222,-2.4018691588785046,1.0428489446640015,0.05
411,-1.7944444444444445,1.1802083333333333,-1.7665441176470589,-1.6722222222222223,-2.1306818181818183,0.96300208568573,0.05
412,-1.8388888888888888,1.1314814814814815,-1.7180616740088106,-2.0277777777777777,-2.2051282051282053,1.0132533311843872,0.05
413,-1.737962962962963,1.068287037037037,-1.6513888888888888,-1.9111111111111112,0,1.1233532428741455,0.05
414,-1.8731481481481482,1.0663194444444444,-1.9412607449856734,-1.7277777777777779,-2.090909090909091,0.8052753806114197,0.05
415,-1.923148148148148,1.041087962962963,-1.9243697478991597,-1.8388888888888888,-2.16,13.33133602142334,0.05
416,-1.7907407407407407,0.9959490740740741,-1.6805555555555556,-2.011111111111111,0,1.2094306945800781,0.05
417,-1.7583333333333333,0.9788194444444445,-1.7694444444444444,-1.7361111111111112,0,1.2599849700927734,0.05
418,-1.9037037037037037,1.0574074074074074,-1.9174917491749175,-1.7555555555555555,-2.2982456140350878,13.118762016296387,0.05
419,-1.8046296296296296,1.0204861111111112,-1.7563025210084033,-1.7527777777777778,-2.184,0.977458655834198,0.05
420,-1.7824074074074074,1.0248842592592593,-1.6180555555555556,-2.111111111111111,0,1.1975821256637573,0.05
421,-1.826851851851852,1.0898148148148148,-1.8625,-1.7555555555555555,0,1.1698431968688965,0.05
422,-1.8888888888888888,1.2333333333333334,-1.8877192982456141,-1.7805555555555554,-2.1533333333333333,1.0195691585540771,0.05
423,-1.8157407407407407,1.2869212962962964,-1.7177121771217712,-1.75,-2.247191011235955,1.1905964612960815,0.05
424,-1.8314814814814815,1.3689814814814816,-1.669064748201439,-2.1222222222222222,-2.16,1.2141010761260986,0.05
425,-1.8314814814814815,1.3813657407407407,-1.7777777777777777,-1.9388888888888889,0,1.2524138689041138,0.05
426,-1.8768518518518518,1.3266203703703703,-1.9430555555555555,-1.7444444444444445,0,1.1837074756622314,0.05
427,-1.9,1.2135416666666667,-1.8918439716312057,-1.7166666666666666,-2.3525641025641026,1.141661286354065,0.05
428,-1.8398148148148148,1.1190972222222222,-1.7560975609756098,-1.8,-2.267123287671233,1.0310665369033813,0.05
429,-1.7722222222222221,1.007986111111111,-1.6194444444444445,-2.077777777777778,0,1.0444777011871338,0.05
430,-1.7907407407407407,1.0315972222222223,-1.8194444444444444,-1.7333333333333334,0,1.150278925895691,0.05
431,-1.901851851851852,1.0722222222222222,-1.9120135363790187,-1.7583333333333333,-2.255813953488372,1.060782790184021,0.05
432,-1.8435185185185186,1.0800925925925926,-1.755663430420712,-1.9194444444444445,-2.107843137254902,1.1130919456481934,0.05
433,-1.760185185185185,1.0373842592592593,-1.6555555555555554,-1.9694444444444446,0,13.182412147521973,0.05
434,-1.8814814814814815,1.1628472222222221,-1.9388888888888889,-1.7666666666666666,0,0.9051703214645386,0.05
435,-1.8962962962962964,1.1940972222222221,-1.8725314183123878,-1.7472222222222222,-2.3067484662576687,13.26793098449707,0.05
436,-1.8453703703703703,1.274537037037037,-1.7326388888888888,-1.8833333333333333,-2.201388888888889,1.1762107610702515,0.05
437,-1.7851851851851852,1.1767361111111112,-1.6166666666666667,-2.1222222222222222,0,13.27892780303955,0.05
438,-1.7712962962962964,1.2268518518518519,-1.7541666666666667,-1.8055555555555556,0,12.976846694946289,0.05
439,-1.9111111111111112,1.30625,-1.945619335347432,-1.7694444444444444,-2.396551724137931,1.1964776515960693,0.05
440,-1.8546296296296296,1.2729166666666667,-1.798165137614679,-1.738888888888889,-2.2685714285714287,1.109157681465149,0.05
441,-1.8157407407407407,1.246412037037037,-1.6612111292962357,-1.913888888888889,-2.3577981651376145,0.8807320594787598,0.05
442,-1.7777777777777777,1.1886574074074074,-1.6277777777777778,-2.077777777777778,0,0.7346600890159607,0.05
443,-1.799074074074074,1.1354166666666667,-1.8333333333333333,-1.7305555555555556,0,1.0721120834350586,0.05
444,-1.9064814814814814,1.1385416666666666,-1.9092436974789917,-1.7944444444444445,-2.216,0.9363044500350952,0.05
445,-1.8222222222222222,1.115162037037037,-1.7548500881834215,-1.75,-2.241830065359477,0.9107675552368164,0.05
446,-1.8027777777777778,1.1053240740740742,-1.6611111111111112,-2.0861111111111112,0,1.061227798461914,0.05
447,-1.7583333333333333,1.060300925925926,-1.775,-1.725,0,0.8401880264282227,0.05
448,-1.9324074074074074,1.1689814814814814,-1.9827856025039123,-1.7694444444444444,-2.259259259259259,1.0076030492782593,0.05
449,-1.9064814814814814,1.1672453703703705,-1.8683274021352314,-1.8166666666666667,-2.2468354430379747,0.9413468241691589,0.05
